Freq.	V(vo)
Step Information: Run=1  (Run: 1/30)
5.24807460249770e+001	(-3.69555543010672e-005dB,-6.45648401053745e-002°)
5.37031796370250e+001	(-3.66562417785766e-005dB,-6.60687513186558e-002°)
5.49540873857622e+001	(-3.63428230946178e-005dB,-6.76076933309887e-002°)
5.62341325190346e+001	(-3.60146334608566e-005dB,-6.91824821292927e-002°)
5.75439937337154e+001	(-3.56709767782557e-005dB,-7.07939527083228e-002°)
5.88843655355586e+001	(-3.53111240430524e-005dB,-7.24429595134933e-002°)
6.02559586074355e+001	(-3.49343119764636e-005dB,-7.41303768940226e-002°)
6.16595001861479e+001	(-3.45397413477357e-005dB,-7.58570995666410e-002°)
6.30957344480190e+001	(-3.41265752325859e-005dB,-7.76240430901021e-002°)
6.45654229034652e+001	(-3.36939372002856e-005dB,-7.94321443507569e-002°)
6.60693448007593e+001	(-3.32409095856079e-005dB,-8.12823620594434e-002°)
6.76082975391978e+001	(-3.27665315206585e-005dB,-8.31756772599593e-002°)
6.91830970918933e+001	(-3.22697967063418e-005dB,-8.51130938493857e-002°)
7.07945784384134e+001	(-3.17496515666687e-005dB,-8.70956391105402e-002°)
7.24435960074986e+001	(-3.12049927627527e-005dB,-8.91243642568412e-002°)
7.41310241300914e+001	(-3.06346650549340e-005dB,-9.12003449898743e-002°)
7.58577575029180e+001	(-3.00374586837066e-005dB,-9.33246820699574e-002°)
7.76247116628688e+001	(-2.94121068702276e-005dB,-9.54985019000048e-002°)
7.94328234724277e+001	(-2.87572832454712e-005dB,-9.77229571230087e-002°)
8.12830516164095e+001	(-2.80715987808305e-005dB,-9.99992272334452e-002°)
8.31763771102667e+001	(-2.73535991073499e-005dB,-1.02328519202941e-001°)
8.51138038202372e+001	(-2.66017612650467e-005dB,-1.04712068120525e-001°)
8.70963589956076e+001	(-2.58144904416316e-005dB,-1.07151137847813e-001°)
8.91250938133741e+001	(-2.49901168144225e-005dB,-1.09647021689471e-001°)
9.12010839355905e+001	(-2.41268918204191e-005dB,-1.12201043079307e-001°)
9.33254300796986e+001	(-2.32229843367054e-005dB,-1.14814556282379e-001°)
9.54992586021431e+001	(-2.22764772070583e-005dB,-1.17488947113461e-001°)
9.77237220955805e+001	(-2.12853627328781e-005dB,-1.20225633672282e-001°)
9.99999999999995e+001	(-2.02475385884378e-005dB,-1.23026067095907e-001°)
1.02329299228075e+002	(-1.91608035365319e-005dB,-1.25891732328673e-001°)
1.04712854805089e+002	(-1.80228524478944e-005dB,-1.28824148910087e-001°)
1.07151930523760e+002	(-1.68312715858269e-005dB,-1.31824871781107e-001°)
1.09647819614318e+002	(-1.55835335031850e-005dB,-1.34895492109235e-001°)
1.12201845430196e+002	(-1.42769916047652e-005dB,-1.38037638132866e-001°)
1.14815362149688e+002	(-1.29088745776015e-005dB,-1.41252976025343e-001°)
1.17489755493952e+002	(-1.14762805242759e-005dB,-1.44543210779170e-001°)
1.20226443461741e+002	(-9.97617072884750e-006dB,-1.47910087110877e-001°)
1.23026877081237e+002	(-8.40536338906179e-006dB,-1.51355390386996e-001°)
1.25892541179416e+002	(-6.76052655591671e-006dB,-1.54880947571665e-001°)
1.28824955169313e+002	(-5.03817145706885e-006dB,-1.58488628196350e-001°)
1.31825673855640e+002	(-3.23464476723479e-006dB,-1.62180345352214e-001°)
1.34896288259165e+002	(-1.34612105800309e-006dB,-1.65958056705664e-001°)
1.38038426460288e+002	(6.31405389724619e-007dB,-1.69823765537614e-001°)
1.41253754462275e+002	(2.70212911846714e-006dB,-1.73779521807031e-001°)
1.44543977074592e+002	(4.87044228913421e-006dB,-1.77827423239320e-001°)
1.47910838816820e+002	(7.14094408442183e-006dB,-1.81969616440152e-001°)
1.51356124843620e+002	(9.51845042071995e-006dB,-1.86208298035313e-001°)
1.54881661891247e+002	(1.20080042231080e-005dB,-1.90545715837198e-001°)
1.58489319246110e+002	(1.46148859548457e-005dB,-1.94984170038578e-001°)
1.62181009735892e+002	(1.73446250570931e-005dB,-1.99526014434273e-001°)
1.65958690743755e+002	(2.02030114830298e-005dB,-2.04173657671403e-001°)
1.69824365246173e+002	(2.31961080727524e-005dB,-2.08929564528868e-001°)
1.73780082874936e+002	(2.63302634102082e-005dB,-2.13796257226779e-001°)
1.77827941003891e+002	(2.96121252084432e-005dB,-2.18776316766513e-001°)
1.81970085860997e+002	(3.30486544893010e-005dB,-2.23872384302138e-001°)
1.86208713666286e+002	(3.66471403126230e-005dB,-2.29087162543945e-001°)
1.90546071796323e+002	(4.04152152805826e-005dB,-2.34423417194834e-001°)
1.94984459975803e+002	(4.43608717129905e-005dB,-2.39883978420351e-001°)
1.99526231496887e+002	(4.84924783894040e-005dB,-2.45471742353160e-001°)
2.04173794466952e+002	(5.28187987432675e-005dB,-2.51189672632764e-001°)
2.08929613085403e+002	(5.73490089709304e-005dB,-2.57040801981324e-001°)
2.13796208950222e+002	(6.20927178452993e-005dB,-2.63028233816418e-001°)
2.18776162394954e+002	(6.70599868724729e-005dB,-2.69155143901633e-001°)
2.23872113856832e+002	(7.22613517498655e-005dB,-2.75424782035875e-001°)
2.29086765276776e+002	(7.77078446706242e-005dB,-2.81840473782326e-001°)
2.34422881531991e+002	(8.34110176440247e-005dB,-2.88405622237997e-001°)
2.39883291901947e+002	(8.93829671693158e-005dB,-2.95123709844837e-001°)
2.45470891568501e+002	(9.56363597634499e-005dB,-3.01998300243391e-001°)
2.51188643150956e+002	(1.02184458790097e-004dB,-3.09033040170037e-001°)
2.57039578276885e+002	(1.09041152703675e-004dB,-3.16231661398824e-001°)
2.63026799189536e+002	(1.16220984355398e-004dB,-3.23597982728998e-001°)
2.69153480392690e+002	(1.23739182011233e-004dB,-3.31135912019305e-001°)
2.75422870333815e+002	(1.31611691485732e-004dB,-3.38849448270193e-001°)
2.81838293126443e+002	(1.39855210016561e-004dB,-3.46742683755072e-001°)
2.88403150312659e+002	(1.48487221671322e-004dB,-3.54819806201810e-001°)
2.95120922666637e+002	(1.57526034411965e-004dB,-3.63085101025676e-001°)
3.01995172040200e+002	(1.66990818930447e-004dB,-3.71542953614977e-001°)
3.09029543251357e+002	(1.76901649232403e-004dB,-3.80197851670668e-001°)
3.16227766016836e+002	(1.87279545327425e-004dB,-3.89054387601235e-001°)
3.23593656929626e+002	(1.98146517719157e-004dB,-3.98117260974204e-001°)
3.31131121482589e+002	(2.09525613982428e-004dB,-4.07391281025652e-001°)
3.38844156139200e+002	(2.21440967785987e-004dB,-4.16881369229132e-001°)
3.46736850452529e+002	(2.33917849951781e-004dB,-4.26592561925466e-001°)
3.54813389233573e+002	(2.46982722106041e-004dB,-4.36530013014903e-001°)
3.63078054770099e+002	(2.60663292748372e-004dB,-4.46698996713168e-001°)
3.71535229097170e+002	(2.74988575952700e-004dB,-4.57104910372974e-001°)
3.80189396320558e+002	(2.89988952884947e-004dB,-4.67753277372617e-001°)
3.89045144994278e+002	(3.05696236279893e-004dB,-4.78649750073313e-001°)
3.98107170553494e+002	(3.22143737811323e-004dB,-4.89800112846983e-001°)
4.07380277804110e+002	(3.39366338686847e-004dB,-5.01210285176228e-001°)
4.16869383470332e+002	(3.57400563542240e-004dB,-5.12886324828318e-001°)
4.26579518801589e+002	(3.76284658172961e-004dB,-5.24834431105018e-001°)
4.36515832240163e+002	(3.96058670055193e-004dB,-5.37060948170191e-001°)
4.46683592150960e+002	(4.16764533719491e-004dB,-5.49572368457089e-001°)
4.57088189614872e+002	(4.38446159346849e-004dB,-5.62375336157399e-001°)
4.67735141287195e+002	(4.61149525930826e-004dB,-5.75476650794080e-001°)
4.78630092322635e+002	(4.84922778619357e-004dB,-5.88883270880137e-001°)
4.89778819368443e+002	(5.09816330862332e-004dB,-6.02602317665522e-001°)
5.01187233627268e+002	(5.35882971206029e-004dB,-6.16641078974437e-001°)
5.12861383991361e+002	(5.63177975022820e-004dB,-6.31007013135359e-001°)
5.24807460249769e+002	(5.91759221829014e-004dB,-6.45707753006170e-001°)
5.37031796370249e+002	(6.21687317701877e-004dB,-6.60751110096895e-001°)
5.49540873857620e+002	(6.53025723882405e-004dB,-6.76145078792573e-001°)
5.62341325190345e+002	(6.85840890989863e-004dB,-6.91897840678893e-001°)
5.75439937337152e+002	(7.20202400028905e-004dB,-7.08017768973306e-001°)
5.88843655355584e+002	(7.56183109537896e-004dB,-7.24513433064408e-001°)
6.02559586074353e+002	(7.93859310078290e-004dB,-7.41393603162476e-001°)
6.16595001861477e+002	(8.33310885677570e-004dB,-7.58667255064131e-001°)
6.30957344480188e+002	(8.74621483145625e-004dB,-7.76343575034206e-001°)
6.45654229034650e+002	(9.17878689015596e-004dB,-7.94431964808007e-001°)
6.60693448007591e+002	(9.63174215200288e-004dB,-8.12942046717205e-001°)
6.76082975391976e+002	(1.01060409301252e-003dB,-8.31883668942821e-001°)
6.91830970918931e+002	(1.06026887647228e-003dB,-8.51266910898732e-001°)
7.07945784384132e+002	(1.11227385532186e-003dB,-8.71102088749397e-001°)
7.24435960074984e+002	(1.16672927766646e-003dB,-8.91399761065517e-001°)
7.41310241300911e+002	(1.22375058338025e-003dB,-9.12170734621516e-001°)
7.58577575029177e+002	(1.28345864855904e-003dB,-9.33426070338904e-001°)
7.76247116628685e+002	(1.34598004097869e-003dB,-9.55177089379652e-001°)
7.94328234724275e+002	(1.41144728816237e-003dB,-9.77435379393936e-001°)
8.12830516164092e+002	(1.47999915755799e-003dB,-1.00021280092672e+000°)
8.31763771102664e+002	(1.55178095013088e-003dB,-1.02352149398785e+000°)
8.51138038202369e+002	(1.62694480766249e-003dB,-1.04737388479041e+000°)
8.70963589956073e+002	(1.70565003428786e-003dB,-1.07178269266256e+000°)
8.91250938133738e+002	(1.78806343364874e-003dB,-1.09676093713776e+000°)
9.12010839355902e+002	(1.87435966129122e-003dB,-1.12232194522909e+000°)
9.33254300796983e+002	(1.96472159377585e-003dB,-1.14847935889315e+000°)
9.54992586021428e+002	(2.05934071523031e-003dB,-1.17524714268942e+000°)
9.77237220955802e+002	(2.15841752189466e-003dB,-1.20263959164113e+000°)
9.99999999999991e+002	(2.26216194579810e-003dB,-1.23067133930424e+000°)
1.02329299228075e+003	(2.37079379796637e-003dB,-1.25935736605076e+000°)
1.04712854805089e+003	(2.48454323260482e-003dB,-1.28871300757368e+000°)
1.07151930523760e+003	(2.60365123318369e-003dB,-1.31875396362049e+000°)
1.09647819614318e+003	(2.72837012081692e-003dB,-1.34949630696293e+000°)
1.12201845430195e+003	(2.85896408692590e-003dB,-1.38095649261073e+000°)
1.14815362149687e+003	(2.99570975058349e-003dB,-1.41315136727761e+000°)
1.17489755493952e+003	(3.13889674174894e-003dB,-1.44609817910810e+000°)
1.20226443461740e+003	(3.28882831229615e-003dB,-1.47981458767414e+000°)
1.23026877081237e+003	(3.44582197500786e-003dB,-1.51431867425084e+000°)
1.25892541179416e+003	(3.61021017277617e-003dB,-1.54962895238123e+000°)
1.28824955169312e+003	(3.78234097901487e-003dB,-1.58576437874039e+000°)
1.31825673855640e+003	(3.96257883066188e-003dB,-1.62274436430954e+000°)
1.34896288259164e+003	(4.15130529535072e-003dB,-1.66058878587166e+000°)
1.38038426460287e+003	(4.34891987460948e-003dB,-1.69931799784037e+000°)
1.41253754462274e+003	(4.55584084415681e-003dB,-1.73895284443453e+000°)
1.44543977074591e+003	(4.77250613357056e-003dB,-1.77951467221182e+000°)
1.47910838816819e+003	(4.99937424680888e-003dB,-1.82102534297490e+000°)
1.51356124843619e+003	(5.23692522565962e-003dB,-1.86350724706470e+000°)
1.54881661891247e+003	(5.48566165772696e-003dB,-1.90698331705615e+000°)
1.58489319246110e+003	(5.74610973165410e-003dB,-1.95147704187231e+000°)
1.62181009735891e+003	(6.01882034099553e-003dB,-1.99701248133387e+000°)
1.65958690743754e+003	(6.30437023945114e-003dB,-2.04361428116171e+000°)
1.69824365246173e+003	(6.60336324969714e-003dB,-2.09130768845158e+000°)
1.73780082874936e+003	(6.91643152803888e-003dB,-2.14011856764038e+000°)
1.77827941003891e+003	(7.24423688797125e-003dB,-2.19007341698524e+000°)
1.81970085860997e+003	(7.58747218436967e-003dB,-2.24119938557736e+000°)
1.86208713666285e+003	(7.94686276217806e-003dB,-2.29352429091398e+000°)
1.90546071796323e+003	(8.32316797163324e-003dB,-2.34707663705323e+000°)
1.94984459975803e+003	(8.71718275350598e-003dB,-2.40188563337784e+000°)
1.99526231496886e+003	(9.12973929723503e-003dB,-2.45798121399550e+000°)
2.04173794466951e+003	(9.56170877530869e-003dB,-2.51539405780500e+000°)
2.08929613085402e+003	(1.00140031576695e-002dB,-2.57415560925916e+000°)
2.13796208950221e+003	(1.04875771086667e-002dB,-2.63429809985744e+000°)
2.18776162394953e+003	(1.09834299718171e-002dB,-2.69585457040291e+000°)
2.23872113856832e+003	(1.15026078444703e-002dB,-2.75885889406072e+000°)
2.29086765276775e+003	(1.20462057480008e-002dB,-2.82334580025693e+000°)
2.34422881531990e+003	(1.26153698965079e-002dB,-2.88935089945961e+000°)
2.39883291901947e+003	(1.32113000689778e-002dB,-2.95691070888618e+000°)
2.45470891568501e+003	(1.38352520892337e-002dB,-3.02606267918395e+000°)
2.51188643150955e+003	(1.44885404184525e-002dB,-3.09684522213378e+000°)
2.57039578276884e+003	(1.51725408647108e-002dB,-3.16929773942993e+000°)
2.63026799189535e+003	(1.58886934155179e-002dB,-3.24346065259240e+000°)
2.69153480392689e+003	(1.66385051974245e-002dB,-3.31937543407192e+000°)
2.75422870333814e+003	(1.74235535688816e-002dB,-3.39708463961157e+000°)
2.81838293126442e+003	(1.82454893521024e-002dB,-3.47663194193285e+000°)
2.88403150312658e+003	(1.91060402089046e-002dB,-3.55806216581914e+000°)
2.95120922666635e+003	(2.00070141676146e-002dB,-3.64142132467346e+000°)
3.01995172040198e+003	(2.09503033063051e-002dB,-3.72675665863330e+000°)
3.09029543251356e+003	(2.19378875997910e-002dB,-3.81411667433019e+000°)
3.16227766016835e+003	(2.29718389359320e-002dB,-3.90355118638802e+000°)
3.23593656929625e+003	(2.40543253089572e-002dB,-3.99511136076004e+000°)
3.31131121482588e+003	(2.51876151966365e-002dB,-4.08884976001172e+000°)
3.38844156139199e+003	(2.63740821281843e-002dB,-4.18482039066332e+000°)
3.46736850452528e+003	(2.76162094507497e-002dB,-4.28307875271448e+000°)
3.54813389233572e+003	(2.89165953021615e-002dB,-4.38368189148101e+000°)
3.63078054770097e+003	(3.02779577972329e-002dB,-4.48668845188342e+000°)
3.71535229097168e+003	(3.17031404361245e-002dB,-4.59215873533616e+000°)
3.80189396320557e+003	(3.31951177427587e-002dB,-4.70015475939724e+000°)
3.89045144994276e+003	(3.47570011413106e-002dB,-4.81074032034869e+000°)
3.98107170553493e+003	(3.63920450795471e-002dB,-4.92398105889080e+000°)
4.07380277804108e+003	(3.81036534070102e-002dB,-5.03994452914573e+000°)
4.16869383470331e+003	(3.98953860171928e-002dB,-5.15870027117998e+000°)
4.26579518801588e+003	(4.17709657614807e-002dB,-5.28031988727044e+000°)
4.36515832240161e+003	(4.37342856442530e-002dB,-5.40487712215466e+000°)
4.46683592150958e+003	(4.57894163067916e-002dB,-5.53244794752339e+000°)
4.57088189614870e+003	(4.79406138091875e-002dB,-5.66311065103209e+000°)
4.67735141287193e+003	(5.01923277174891e-002dB,-5.79694593012847e+000°)
4.78630092322633e+003	(5.25492095048185e-002dB,-5.93403699101458e+000°)
4.89778819368441e+003	(5.50161212737588e-002dB,-6.07446965308524e+000°)
5.01187233627267e+003	(5.75981448067540e-002dB,-6.21833245921051e+000°)
5.12861383991359e+003	(6.03005909517232e-002dB,-6.36571679225599e+000°)
5.24807460249767e+003	(6.31290093479612e-002dB,-6.51671699826517e+000°)
5.37031796370247e+003	(6.60891984985352e-002dB,-6.67143051675880e+000°)
5.49540873857618e+003	(6.91872161915279e-002dB,-6.82995801864106e+000°)
5.62341325190343e+003	(7.24293902747191e-002dB,-6.99240355223854e+000°)
5.75439937337150e+003	(7.58223297835255e-002dB,-7.15887469803843e+000°)
5.88843655355582e+003	(7.93729364228789e-002dB,-7.32948273273452e+000°)
6.02559586074351e+003	(8.30884163999891e-002dB,-7.50434280323691e+000°)
6.16595001861475e+003	(8.69762926040821e-002dB,-7.68357411135033e+000°)
6.30957344480186e+003	(9.10444171249228e-002dB,-7.86730010988114e+000°)
6.45654229034648e+003	(9.53009841000902e-002dB,-8.05564871099067e+000°)
6.60693448007588e+003	(9.97545428770839e-002dB,-8.24875250767625e+000°)
6.76082975391974e+003	(1.04414011470807e-001dB,-8.44674900932950e+000°)
6.91830970918928e+003	(1.09288690294760e-001dB,-8.64978089239480e+000°)
7.07945784384129e+003	(1.14388276135756e-001dB,-8.85799626723139e+000°)
7.24435960074981e+003	(1.19722876337720e-001dB,-9.07154896236775e+000°)
7.41310241300908e+003	(1.25303023151509e-001dB,-9.29059882743112e+000°)
7.58577575029174e+003	(1.31139688200236e-001dB,-9.51531205613465e+000°)
7.76247116628682e+003	(1.37244296998463e-001dB,-9.74586153081432e+000°)
7.94328234724272e+003	(1.43628743454194e-001dB,-9.98242719012444e+000°)
8.12830516164089e+003	(1.50305404268577e-001dB,-1.02251964216281e+001°)
8.31763771102661e+003	(1.57287153134034e-001dB,-1.04743644811554e+001°)
8.51138038202366e+003	(1.64587374615405e-001dB,-1.07301349409500e+001°)
8.70963589956070e+003	(1.72219977578686e-001dB,-1.09927201687845e+001°)
8.91250938133734e+003	(1.80199408010984e-001dB,-1.12623418403952e+001°)
9.12010839355898e+003	(1.88540661049986e-001dB,-1.15392314877741e+001°)
9.33254300796979e+003	(1.97259292012872e-001dB,-1.18236310860509e+001°)
9.54992586021424e+003	(2.06371426182121e-001dB,-1.21157936819156e+001°)
9.77237220955798e+003	(2.15893767068509e-001dB,-1.24159840667557e+001°)
9.99999999999987e+003	(2.25843602828938e-001dB,-1.27244794979321e+001°)
1.02329299228074e+004	(2.36238810468434e-001dB,-1.30415704718733e+001°)
1.04712854805089e+004	(2.47097857400042e-001dB,-1.33675615529511e+001°)
1.07151930523759e+004	(2.58439799872753e-001dB,-1.37027722623912e+001°)
1.09647819614317e+004	(2.70284277705515e-001dB,-1.40475380317872e+001°)
1.12201845430195e+004	(2.82651504681806e-001dB,-1.44022112261133e+001°)
1.14815362149687e+004	(2.95562253865321e-001dB,-1.47671622414746e+001°)
1.17489755493951e+004	(3.09037836988048e-001dB,-1.51427806831907e+001°)
1.20226443461740e+004	(3.23100076938707e-001dB,-1.55294766301743e+001°)
1.23026877081237e+004	(3.37771272237670e-001dB,-1.59276819919419e+001°)
1.25892541179415e+004	(3.53074152222367e-001dB,-1.63378519649663e+001°)
1.28824955169312e+004	(3.69031821482199e-001dB,-1.67604665954508e+001°)
1.31825673855639e+004	(3.85667691870180e-001dB,-1.71960324559569e+001°)
1.34896288259164e+004	(4.03005400176928e-001dB,-1.76450844436400e+001°)
1.38038426460287e+004	(4.21068709276305e-001dB,-1.81081877081280e+001°)
1.41253754462274e+004	(4.39881390237060e-001dB,-1.85859397172891e+001°)
1.44543977074591e+004	(4.59467082535461e-001dB,-1.90789724692531e+001°)
1.47910838816819e+004	(4.79849129093850e-001dB,-1.95879548590429e+001°)
1.51356124843619e+004	(5.01050382405145e-001dB,-2.01135952079925e+001°)
1.54881661891246e+004	(5.23092977472218e-001dB,-2.06566439637229e+001°)
1.58489319246109e+004	(5.45998066691277e-001dB,-2.12178965777504e+001°)
1.62181009735891e+004	(5.69785511128538e-001dB,-2.17981965667257e+001°)
1.65958690743754e+004	(5.94473521870405e-001dB,-2.23984387617465e+001°)
1.69824365246172e+004	(6.20078244265438e-001dB,-2.30195727480169e+001°)
1.73780082874935e+004	(6.46613276906758e-001dB,-2.36626064941915e+001°)
1.77827941003890e+004	(6.74089116125471e-001dB,-2.43286101668363e+001°)
1.81970085860996e+004	(7.02512515567896e-001dB,-2.50187201203355e+001°)
1.86208713666284e+004	(7.31885749114332e-001dB,-2.57341430459776e+001°)
1.90546071796322e+004	(7.62205763961584e-001dB,-2.64761602555228e+001°)
1.94984459975802e+004	(7.93463209149197e-001dB,-2.72461320638676e+001°)
1.99526231496885e+004	(8.25641323171096e-001dB,-2.80455022219937e+001°)
2.04173794466950e+004	(8.58714662619786e-001dB,-2.88758023346280e+001°)
2.08929613085401e+004	(8.92647652099842e-001dB,-2.97386561762846e+001°)
2.13796208950220e+004	(9.27392934002041e-001dB,-3.06357837938270e+001°)
2.18776162394952e+004	(9.62889495252073e-001dB,-3.15690052525184e+001°)
2.23872113856831e+004	(9.99060546989966e-001dB,-3.25402438447759e+001°)
2.29086765276774e+004	(1.03581113250308e+000dB,-3.35515285355053e+001°)
2.34422881531989e+004	(1.07302543890302e+000dB,-3.46049953639928e+001°)
2.39883291901946e+004	(1.11056378937010e+000dB,-3.57028874589482e+001°)
2.45470891568500e+004	(1.14825929575500e+000dB,-3.68475532497993e+001°)
2.51188643150954e+004	(1.18591415652747e+000dB,-3.80414423734776e+001°)
2.57039578276883e+004	(1.22329559322774e+000dB,-3.92870986822402e+001°)
2.63026799189534e+004	(1.26013143060768e+000dB,-4.05871496561718e+001°)
2.69153480392688e+004	(1.29610534257873e+000dB,-4.19442914172002e+001°)
2.75422870333813e+004	(1.33085180909114e+000dB,-4.33612684353665e+001°)
2.81838293126441e+004	(1.36395085937632e+000dB,-4.48408469214679e+001°)
2.88403150312656e+004	(1.39492271578546e+000dB,-4.63857808258498e+001°)
2.95120922666634e+004	(1.42322250069219e+000dB,-4.79987693288078e+001°)
3.01995172040197e+004	(1.44823522701909e+000dB,-4.96824047372756e+001°)
3.09029543251354e+004	(1.46927136039518e+000dB,-5.14391098247201e+001°)
3.16227766016833e+004	(1.48556331579579e+000dB,-5.32710639014592e+001°)
3.23593656929623e+004	(1.49626332972874e+000dB,-5.51801173194275e+001°)
3.31131121482586e+004	(1.50044322382417e+000dB,-5.71676947365891e+001°)
3.38844156139197e+004	(1.49709663696867e+000dB,-5.92346883220097e+001°)
3.46736850452526e+004	(1.48514433720411e+000dB,-6.13813431856442e+001°)
3.54813389233570e+004	(1.46344321458663e+000dB,-6.36071386489120e+001°)
3.63078054770096e+004	(1.43079948327580e+000dB,-6.59106704692427e+001°)
3.71535229097167e+004	(1.38598646727995e+000dB,-6.82895406709601e+001°)
3.80189396320555e+004	(1.32776709641724e+000dB,-7.07402630266673e+001°)
3.89045144994275e+004	(1.25492089430390e+000dB,-7.32581932269276e+001°)
3.98107170553491e+004	(1.16627481164039e+000dB,-7.58374930834453e+001°)
4.07380277804107e+004	(1.06073677922090e+000dB,-7.84711374532759e+001°)
4.16869383470329e+004	(9.37330380947078e-001dB,-8.11509707459985e+001°)
4.26579518801586e+004	(7.95228649920978e-001dB,-8.38678168309263e+001°)
4.36515832240159e+004	(6.33784749131424e-001dB,-8.66116420613489e+001°)
4.46683592150956e+004	(4.52557281167861e-001dB,-8.93717663829969e+001°)
4.57088189614868e+004	(2.51328219269082e-001dB,-9.21371127080798e+001°)
4.67735141287191e+004	(3.01119617218170e-002dB,-9.48964806366700e+001°)
4.78630092322631e+004	(-2.10845269695986e-001dB,-9.76388278755477e+001°)
4.89778819368439e+004	(-4.71075634982577e-001dB,-1.00353541822040e+002°)
5.01187233627264e+004	(-7.49908608747852e-001dB,-1.03030684906486e+002°)
5.12861383991357e+004	(-1.04649706707230e+000dB,-1.05661200218449e+002°)
5.24807460249764e+004	(-1.35984847551539e+000dB,-1.08237068165032e+002°)
5.37031796370244e+004	(-1.68885891096216e+000dB,-1.10751409729131e+002°)
5.49540873857616e+004	(-2.03234769763920e+000dB,-1.13198536594876e+002°)
5.62341325190340e+004	(-2.38909070244326e+000dB,-1.15573952394751e+002°)
5.75439937337148e+004	(-2.75785074566018e+000dB,-1.17874312231667e+002°)
5.88843655355580e+004	(-3.13740406149860e+000dB,-1.20097349304575e+002°)
6.02559586074348e+004	(-3.52656221806824e+000dB,-1.22241777991845e+002°)
6.16595001861472e+004	(-3.92418932602150e+000dB,-1.24307182338964e+002°)
6.30957344480183e+004	(-4.32921469823394e+000dB,-1.26293897839308e+002°)
6.45654229034645e+004	(-4.74064135877321e+000dB,-1.28202892974348e+002°)
6.60693448007586e+004	(-5.15755094243414e+000dB,-1.30035655436813e+002°)
6.76082975391971e+004	(-5.57910559027934e+000dB,-1.31794086478172e+002°)
6.91830970918925e+004	(-6.00454745022369e+000dB,-1.33480405515593e+002°)
7.07945784384127e+004	(-6.43319635341626e+000dB,-1.35097066060725e+002°)
7.24435960074979e+004	(-6.86444617356114e+000dB,-1.36646683206846e+002°)
7.41310241300906e+004	(-7.29776030062985e+000dB,-1.38131972316795e+002°)
7.58577575029172e+004	(-7.73266658231648e+000dB,-1.39555698159884e+002°)
7.76247116628679e+004	(-8.16875201248276e+000dB,-1.40920633513527e+002°)
7.94328234724269e+004	(-8.60565737947513e+000dB,-1.42229526136269e+002°)
8.12830516164086e+004	(-9.04307203031278e+000dB,-1.43485072999037e+002°)
8.31763771102658e+004	(-9.48072885970870e+000dB,-1.44689900701764e+002°)
8.51138038202363e+004	(-9.91839959518916e+000dB,-1.45846551080527e+002°)
8.70963589956067e+004	(-1.03558904202343e+001dB,-1.46957471108686e+002°)
8.91250938133731e+004	(-1.07930379551690e+001dB,-1.48025006302116e+002°)
9.12010839355895e+004	(-1.12297055992674e+001dB,-1.49051396945082e+002°)
9.33254300796976e+004	(-1.16657802260336e+001dB,-1.50038776554317e+002°)
9.54992586021420e+004	(-1.21011692158614e+001dB,-1.50989172091425e+002°)
9.77237220955795e+004	(-1.25357978053939e+001dB,-1.51904505516324e+002°)
9.99999999999984e+004	(-1.29696067301618e+001dB,-1.52786596346661e+002°)
1.02329299228074e+005	(-1.34025501359164e+001dB,-1.53637164950309e+002°)
1.04712854805088e+005	(-1.38345937340213e+001dB,-1.54457836350855e+002°)
1.07151930523759e+005	(-1.42657131769777e+001dB,-1.55250144370329e+002°)
1.09647819614317e+005	(-1.46958926313639e+001dB,-1.56015535970330e+002°)
1.12201845430195e+005	(-1.51251235269784e+001dB,-1.56755375683102e+002°)
1.14815362149686e+005	(-1.55534034626302e+001dB,-1.57470950049052e+002°)
1.17489755493951e+005	(-1.59807352507340e+001dB,-1.58163471997390e+002°)
1.20226443461739e+005	(-1.64071260845584e+001dB,-1.58834085122913e+002°)
1.23026877081236e+005	(-1.68325868136011e+001dB,-1.59483867825000e+002°)
1.25892541179415e+005	(-1.72571313140968e+001dB,-1.60113837285279e+002°)
1.28824955169311e+005	(-1.76807759430823e+001dB,-1.60724953268611e+002°)
1.31825673855639e+005	(-1.81035390657472e+001dB,-1.61318121738412e+002°)
1.34896288259163e+005	(-1.85254406469775e+001dB,-1.61894198282317e+002°)
1.38038426460286e+005	(-1.89465018990668e+001dB,-1.62453991347914e+002°)
1.41253754462273e+005	(-1.93667449785246e+001dB,-1.62998265291146e+002°)
1.44543977074590e+005	(-1.97861927257604e+001dB,-1.63527743242047e+002°)
1.47910838816818e+005	(-2.02048684421821e+001dB,-1.64043109793975e+002°)
1.51356124843618e+005	(-2.06227956999143e+001dB,-1.64545013523520e+002°)
1.54881661891246e+005	(-2.10399981799349e+001dB,-1.65034069348942e+002°)
1.58489319246109e+005	(-2.14564995349494e+001dB,-1.65510860735342e+002°)
1.62181009735890e+005	(-2.18723232737818e+001dB,-1.65975941754950e+002°)
1.65958690743753e+005	(-2.22874926644622e+001dB,-1.66429839010879e+002°)
1.69824365246172e+005	(-2.27020306535473e+001dB,-1.66873053432598e+002°)
1.73780082874935e+005	(-2.31159597995181e+001dB,-1.67306061951113e+002°)
1.77827941003889e+005	(-2.35293022183713e+001dB,-1.67729319061598e+002°)
1.81970085860995e+005	(-2.39420795397583e+001dB,-1.68143258280864e+002°)
